League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Chinese Super League,2024-08-02,08:35:00,Qingdao Youth Island,Cangzhou Mighty Lions,1.88,1.92,4.2,4.5,4.0,4.2,2.44,2.52,1.66,1.69,1.63,1.71,2.42,2.58,16.5,20.0,21.0,24.0,30.0,46.0,65.0,90.0,11.5,13.0,8.8,9.0,15.5,18.0,38.0,44.0,12.0,13.5,9.4,10.5,15.0,16.5,40.0,46.0,19.5,22.0,15.5,17.0,23.0,27.0,50.0,85.0,8.4,9.2,12.5,36.0,40.0,1000.0,33450611,40285964.0,50443413.0,58805.0,1.23118324,1.23118325,1.231183239,1.231183249
Finnish Veikkausliiga,2024-08-02,12:00:00,FC Inter,IFK Mariehamn,1.54,1.55,6.8,7.2,4.6,4.9,2.22,2.28,1.78,1.82,1.91,1.99,2.02,2.1,18.5,21.0,21.0,24.0,48.0,60.0,48.0,980.0,8.4,8.8,9.2,10.5,23.0,26.0,75.0,95.0,8.6,9.2,9.2,9.6,20.0,23.0,36.0,90.0,12.5,14.0,14.0,16.0,30.0,34.0,100.0,120.0,6.8,7.6,40.0,110.0,140.0,1000.0,33450153,139505.0,1099216.0,58805.0,1.231175175,1.23117522,1.231175259,1.231175184
Armenian Premier League,2024-08-02,12:00:00,BKMA Yerevan,FC Shirak,2.56,2.88,2.9,3.35,3.25,3.8,1.07,26.0,1.05,36.0,1.05,1000.0,1.01,1000.0,1.36,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.98,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,20.0,1000.0,1.55,1000.0,1.55,1000.0,1.01,1000.0,33459604,25763207.0,866231.0,58805.0,1.231326804,1.231326807,1.231326851,1.231326852
Czech 1 Liga,2024-08-02,12:30:00,Slovan Liberec,Slavia Prague,5.7,6.4,1.59,1.63,4.6,5.1,2.34,2.44,1.7,1.74,1.72,1.86,2.16,2.4,15.0,25.0,8.4,11.5,8.8,13.0,12.5,19.5,21.0,30.0,9.2,13.0,8.6,11.0,13.0,17.5,38.0,65.0,19.0,28.0,16.5,25.0,23.0,38.0,4.9,980.0,6.6,90.0,6.6,85.0,4.9,980.0,4.7,85.0,3.1,8.2,5.1,980.0,33450579,10503.0,10777.0,58805.0,1.231182295,1.23118234,1.231182379,1.231182304
Serbian First League,2024-08-02,12:30:00,Radnik Surdulica,Sloven Ruma,1.67,1.82,5.5,7.6,3.75,4.6,1.06,55.0,1.03,21.0,1.05,1000.0,1.01,1000.0,1.32,1000.0,1.08,1000.0,1.08,1000.0,2.96,1000.0,1.04,980.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.05,980.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.55,1000.0,1.08,1000.0,33460510,8860947.0,72211343.0,58805.0,1.231315138,1.231315183,1.231315222,1.231315147
Finnish Kakkonen,2024-08-02,13:00:00,TPV,Sexy Poxyt,1.41,1.51,5.7,7.2,5.9,9.0,4.2,990.0,1.23,1.31,1.41,1.53,2.86,3.45,2.8,980.0,7.0,980.0,4.2,1000.0,4.2,1000.0,19.0,980.0,16.5,980.0,23.0,980.0,4.2,1000.0,13.0,980.0,9.4,980.0,15.0,980.0,6.8,980.0,1.65,980.0,11.5,980.0,17.0,980.0,7.0,980.0,2.44,15.0,4.2,980.0,1.8,1000.0,33460317,804682.0,8641762.0,58805.0,1.231328174,1.231328177,1.231328221,1.231328222
Finnish Kakkonen,2024-08-02,13:00:00,Atlantis FC/Akatemia,Reipas,2.74,3.2,2.38,2.7,3.8,4.2,1.5,1000.0,1.52,3.9,1.01,1000.0,1.01,1000.0,1.48,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.01,980.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.04,1000.0,1.55,1000.0,1.55,1000.0,1.04,1000.0,33460280,24439434.0,8619030.0,58805.0,1.2313132,1.231313245,1.231313412,1.231313209
Austrian Erste Liga,2024-08-02,13:00:00,SV Horn,Rapid Vienna (Am),2.9,3.05,2.38,2.5,3.75,4.1,2.28,2.4,1.71,1.77,1.61,1.7,2.44,2.62,15.0,980.0,11.0,980.0,5.4,980.0,4.7,980.0,13.0,980.0,7.4,9.8,10.0,13.0,19.0,980.0,19.0,980.0,11.5,980.0,14.0,17.5,6.6,980.0,4.9,980.0,4.6,980.0,6.8,980.0,6.8,980.0,4.3,22.0,4.0,980.0,5.3,980.0,33458454,2192222.0,4902225.0,58805.0,1.231292578,1.231292623,1.231292662,1.231292587
Austrian Erste Liga,2024-08-02,13:00:00,Voitsberg,SKU Amstetten,1.88,1.94,4.0,4.3,4.1,4.4,2.42,2.56,1.64,1.7,1.63,1.72,2.4,2.58,17.0,980.0,6.4,21.0,7.4,980.0,8.2,980.0,10.5,13.0,8.2,11.0,15.5,18.0,8.2,980.0,11.5,14.5,8.6,40.0,13.5,980.0,8.0,980.0,18.5,980.0,14.5,980.0,22.0,980.0,8.4,980.0,4.6,9.2,7.2,980.0,9.0,980.0,33458457,542943.0,3258161.0,58805.0,1.231292488,1.231292533,1.231292572,1.231292497
Polish I Liga,2024-08-02,13:00:00,GKS Tychy,Warta Poznan,2.26,2.4,3.45,3.8,3.25,3.5,1.8,1.88,2.12,2.26,1.87,1.97,2.02,2.14,10.5,13.5,9.2,15.0,5.4,980.0,2.8,980.0,8.4,980.0,6.6,14.0,13.5,18.0,2.76,980.0,11.5,980.0,9.6,980.0,16.0,980.0,2.52,1000.0,5.5,1000.0,20.0,1000.0,2.72,980.0,2.88,1000.0,2.26,55.0,2.42,980.0,2.88,1000.0,33458198,2618019.0,3348521.0,58805.0,1.231284644,1.231284689,1.231284728,1.231284653
