League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Women's Matches,2024-08-30,00:06:00,Tigres (W),Club Necaxa (W),1.03,1.09,2.7,1000.0,2.66,100.0,4.3,55.0,1.05,1.3,2.66,110.0,1.38,1.6,1.01,150.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33535191,16890912.0,16729907.0,58805.0,1.232389008,1.232389057,1.232389107,1.232389017
Indian Matches,2024-08-30,03:30:00,Chawnpui FC,Sihphir Venglun FC,1.65,1000.0,1.79,5.0,1.23,5.5,1.07,1000.0,1.01,36.0,1.12,1000.0,1.12,1000.0,1.49,1000.0,2.78,1000.0,2.7,1000.0,1.01,1000.0,2.94,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33536685,11635015.0,71983545.0,58805.0,1.232408313,1.232408358,1.232408397,1.232408322
Israeli Cup,2024-08-30,06:00:00,MS Jerusalem,Hapoel Marmorek,1.94,2.12,4.0,4.7,3.4,3.8,1.65,1.88,2.14,2.56,1.99,2.32,1.75,2.02,9.4,12.0,10.5,14.0,26.0,36.0,5.1,120.0,6.2,9.4,7.2,8.0,13.5,980.0,8.6,70.0,9.2,12.0,9.6,11.5,6.0,26.0,8.8,90.0,19.0,980.0,19.5,26.0,8.4,980.0,7.6,170.0,14.5,23.0,7.4,95.0,8.0,1000.0,33536882,37775861.0,9170978.0,58805.0,1.232410811,1.232410856,1.232410895,1.23241082
Israeli Cup,2024-08-30,06:00:00,Shimshon Tel Aviv,Ironi Modiin,2.38,2.92,2.76,3.4,3.0,5.0,1.86,2.04,1.98,2.18,1.74,1.95,2.06,2.36,1.49,980.0,1.09,1000.0,2.96,1000.0,1.07,1000.0,1.09,1000.0,2.84,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,2.9,1000.0,1.09,1000.0,1.09,1000.0,2.88,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.55,1000.0,1.55,1000.0,1.09,1000.0,33536881,10437880.0,10483512.0,58805.0,1.232410901,1.232410946,1.232410985,1.23241091
Indian Matches,2024-08-30,06:30:00,SYS FC,Aizawl FC,1.01,25.0,1.1,1.22,2.42,20.0,3.0,18.0,1.12,1.5,1.01,1000.0,1.01,1000.0,20.0,980.0,13.0,1000.0,9.0,1000.0,9.2,1000.0,20.0,1000.0,20.0,1000.0,10.0,1000.0,9.8,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,1.55,1000.0,1.03,980.0,1.05,1000.0,33538735,71809643.0,10879399.0,58805.0,1.232441568,1.232441613,1.232441652,1.232441577
Japanese J League 3,2024-08-30,07:00:00,FC Osaka,Kanazawa,2.76,3.1,2.7,3.1,3.1,3.4,1.63,1.77,2.3,2.6,1.92,2.1,1.92,2.08,8.2,980.0,3.85,980.0,14.5,980.0,20.0,980.0,8.4,980.0,6.2,980.0,4.1,15.5,20.0,980.0,14.5,980.0,11.5,15.5,18.5,980.0,20.0,980.0,20.0,980.0,20.0,980.0,20.0,980.0,20.0,980.0,3.5,980.0,3.5,980.0,3.75,1000.0,33536145,9301693.0,9280258.0,58805.0,1.232398167,1.232398212,1.232398251,1.232398176
Israeli Cup,2024-08-30,08:00:00,Agudat Sport Ashdod,Hapoel Herzliya,3.0,3.85,2.3,2.8,3.0,3.65,1.58,1.81,2.24,2.72,1.95,2.22,1.82,2.06,4.0,980.0,3.8,980.0,4.6,980.0,1.78,980.0,4.1,980.0,3.6,980.0,4.3,980.0,1.77,980.0,5.1,980.0,4.6,980.0,2.76,980.0,1.81,980.0,1.86,1000.0,1.8,980.0,1.86,1000.0,1.86,1000.0,1.86,980.0,1.86,980.0,1.86,1000.0,33536952,16138525.0,5195930.0,58805.0,1.232412591,1.232412636,1.232412675,1.232412600
Israeli Cup,2024-08-30,08:30:00,Hapoel Bnei Zalafa,MSK Kiryat Yam,1.04,1000.0,1.04,1000.0,1.01,1000.0,1.05,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33536879,20614135.0,12086351.0,58805.0,1.232411081,1.232411126,1.232411165,1.23241109
Israeli Cup,2024-08-30,08:30:00,Ironi Baka El Garbiya,Ihud Bnei Shfaram,1.67,2.1,2.84,8.4,3.85,6.8,2.1,290.0,1.01,1.9,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.02,1000.0,2.7,1000.0,1.02,1000.0,2.6,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.55,1000.0,1.55,980.0,1.02,1000.0,33536883,10393333.0,38926557.0,58805.0,1.232410721,1.232410766,1.232410805,1.232410730
Singapore S-League,2024-08-30,08:45:00,Hougang Utd,Tampines Rovers,8.8,11.5,1.24,1.3,7.0,9.4,3.85,8.2,1.14,1.35,1.61,1.72,2.38,2.64,2.4,980.0,2.24,980.0,5.9,980.0,5.6,980.0,4.2,980.0,2.26,980.0,5.7,980.0,5.7,980.0,4.2,1000.0,4.2,980.0,2.24,980.0,6.4,980.0,18.0,1000.0,4.2,980.0,4.2,980.0,2.38,980.0,8.0,980.0,2.12,2.76,2.44,1000.0,33536378,5339978.0,5305977.0,58805.0,1.232404974,1.232405019,1.232405058,1.232404983
