League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Mexican Liga MX,2024-11-11,00:10:00,Tijuana,Puebla,1.53,1.54,6.4,6.8,4.9,5.3,2.46,2.64,1.61,1.68,1.76,1.86,2.16,2.32,20.0,29.0,20.0,34.0,20.0,70.0,20.0,210.0,9.8,13.5,10.0,14.0,20.0,32.0,20.0,100.0,9.4,10.5,9.0,10.5,18.0,26.0,20.0,90.0,13.0,18.0,13.0,18.0,20.0,36.0,20.0,120.0,5.6,6.4,5.3,95.0,10.0,1000.0,33762289,5687741.0,328956.0,58805.0,1.235704992,1.235705037,1.235705076,1.235705001,3.3,4.8,1.27,1.38,1.27,36.0,1.03,1.06,2.5,7.0,1.17,1.26,1.17,1.19,2.8,2.92,1.23,1.25,1.235704993,1.235704995,1.235704996,1.23570504
Armenian Premier League,2024-11-11,08:00:00,FC Van Yerevan,FC Urartu,3.5,4.2,2.06,2.3,3.4,3.9,2.0,2.28,1.78,2.0,1.68,1.81,2.22,2.48,13.0,980.0,9.8,980.0,13.0,17.5,27.0,32.0,12.0,980.0,6.8,980.0,3.95,980.0,19.0,27.0,18.0,1000.0,12.0,980.0,13.0,980.0,28.0,40.0,40.0,1000.0,26.0,1000.0,34.0,1000.0,40.0,200.0,2.56,1000.0,2.2,55.0,2.56,1000.0,33763641,25541480.0,25800263.0,58805.0,1.235727348,1.235727394,1.235727433,1.235727358,3.15,3.9,1.35,1.46,4.0,18.0,1.06,1.08,4.0,5.0,1.25,1.33,1.77,1.95,1.32,1.4,1.35,1.42,1.235727349,1.235727351,1.235727352,1.235727397
Romanian Liga II,2024-11-11,09:00:00,FC Metaloglobus Bucuresti,CSA Steaua Bucuresti,2.52,2.62,3.0,3.4,3.15,3.55,1.58,1.73,2.36,2.8,1.81,2.14,1.77,2.04,8.2,10.0,5.7,1000.0,15.5,20.0,40.0,65.0,7.4,12.0,6.6,7.2,12.5,15.0,30.0,65.0,13.5,15.5,11.0,13.0,19.0,29.0,10.5,75.0,34.0,1000.0,28.0,38.0,40.0,110.0,11.5,180.0,21.0,42.0,9.6,90.0,7.6,1000.0,33757565,10805935.0,18120525.0,58805.0,1.235637158,1.235637203,1.235637242,1.235637167,2.28,3.2,1.4,1.9,4.1,13.5,1.08,1.31,2.98,3.25,1.45,1.51,1.42,1.49,1.61,1.66,1.4,1.47,1.235637159,1.235637161,1.235637162,1.235637206
Thai League 1,2024-11-11,09:00:00,Muangthong Utd,Nakhon Pathom,1.39,1.45,7.6,9.2,5.3,6.2,2.6,2.86,1.54,1.62,1.73,1.91,2.1,2.36,5.5,30.0,29.0,40.0,40.0,85.0,40.0,1000.0,9.4,32.0,10.5,15.0,5.7,36.0,40.0,120.0,8.6,120.0,8.8,40.0,19.0,28.0,40.0,80.0,10.0,15.0,12.0,70.0,22.0,28.0,40.0,100.0,3.95,5.1,6.2,95.0,6.8,1000.0,33754603,5394931.0,9691457.0,58805.0,1.235586485,1.235586534,1.235586598,1.235586496,3.55,4.5,1.28,1.39,3.85,55.0,1.03,1.34,3.85,7.6,1.15,1.34,1.12,1.16,3.2,3.6,1.2,1.23,1.235586486,1.235586489,1.235586490,1.235586537
Serbian First League,2024-11-11,09:00:00,FK Trayal Krusevac,Radnik Surdulica,2.92,3.7,2.48,3.05,2.8,3.45,1.51,2.44,1.69,2.94,1.01,2.28,1.78,1000.0,7.8,170.0,3.95,1000.0,11.5,18.5,6.0,50.0,9.2,520.0,5.8,17.5,10.0,14.0,5.9,42.0,5.2,23.0,11.5,15.5,5.3,1000.0,6.2,1000.0,6.2,1000.0,6.0,55.0,6.2,1000.0,6.6,1000.0,1.55,1000.0,1.56,48.0,2.66,1000.0,33772020,19642466.0,8860947.0,58805.0,1.235861210,1.235861255,1.235861294,1.235861219,2.46,2.86,1.54,1.68,2.0,11.0,1.1,1.99,2.0,3.25,1.46,1.99,1.48,1.67,1.37,1.52,1.42,1.56,1.235861211,1.235861213,1.235861214,1.235861258
Serbian First League,2024-11-11,09:00:00,FK Dubocica,Fk Smederevo,2.46,3.5,2.56,3.7,2.72,3.5,1.43,2.36,1.74,4.3,1.01,1000.0,1.64,1000.0,7.6,10.0,8.4,11.0,3.15,1000.0,1.09,1000.0,8.4,10.5,6.2,14.0,3.0,17.5,1.09,1000.0,3.1,1000.0,3.0,17.0,1.23,1000.0,1.09,1000.0,1.09,1000.0,1.07,1000.0,1.09,1000.0,1.31,1000.0,1.55,1000.0,1.55,1000.0,1.07,1000.0,33772026,25173927.0,15434416.0,58805.0,1.235861120,1.235861165,1.235861204,1.235861129,2.42,2.8,1.56,1.7,1.1,26.0,1.05,1.76,1.71,4.4,1.46,1.76,1.37,1.6,1.4,1.68,1.41,1.59,1.235861121,1.235861123,1.235861124,1.235861168
Serbian First League,2024-11-11,09:00:00,FK Mladost Novi Sad,FK Graficar,2.04,2.44,3.75,5.7,2.9,4.8,1.45,2.4,1.71,4.4,1.01,1000.0,1.01,1000.0,7.8,17.0,10.0,15.0,1.35,1000.0,1.19,1000.0,6.6,8.6,6.4,14.0,2.88,1000.0,1.19,1000.0,9.6,14.0,10.0,14.0,1.34,1000.0,1.27,1000.0,1.27,1000.0,1.23,1000.0,1.19,1000.0,1.64,1000.0,1.55,1000.0,1.55,1000.0,1.19,1000.0,33772029,40492492.0,25333291.0,58805.0,1.235861030,1.235861075,1.235861114,1.235861039,2.44,2.84,1.55,1.69,1.65,13.0,1.08,2.54,1.65,4.4,1.3,2.54,1.22,1.36,1.72,1.97,1.36,1.53,1.235861031,1.235861033,1.235861034,1.235861078
Armenian Premier League,2024-11-11,10:00:00,BKMA Yerevan,Gandzasar Kapan,1.14,1.76,2.48,1000.0,2.7,1000.0,1.18,55.0,1.04,8.8,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.55,1000.0,1.03,1000.0,33764206,25763207.0,4043809.0,58805.0,1.235734604,1.235734649,1.235734688,1.235734613,1.01,1000.0,1.01,1.65,1.18,55.0,1.03,110.0,1.18,55.0,1.04,8.8,1.01,1.67,2.06,8.8,1.03,1.59,1.235734605,1.235734607,1.235734608,1.235734652
Bosnian Premier League,2024-11-11,12:00:00,Zrinjski,Gosk Gabela,1.06,1.1,36.0,1000.0,6.0,900.0,1.18,110.0,1.01,8.8,1.01,1000.0,1.01,1000.0,40.0,1000.0,40.0,1000.0,40.0,1000.0,40.0,1000.0,12.5,1000.0,29.0,1000.0,40.0,1000.0,40.0,1000.0,6.8,1000.0,15.0,1000.0,40.0,1000.0,40.0,1000.0,6.4,1000.0,11.0,1000.0,40.0,1000.0,40.0,1000.0,1.01,15.0,4.2,1000.0,1.07,1000.0,33764700,4807138.0,10440848.0,58805.0,1.235744647,1.235744692,1.235744731,1.235744656,1.01,1000.0,1.01,1.65,1.18,1000.0,1.01,55.0,1.18,110.0,1.01,8.8,1.01,1.03,5.2,36.0,1.03,1.1,1.235744648,1.235744650,1.235744651,1.235744695
Romanian Liga I,2024-11-11,13:00:00,Gloria Buzau,ACS Petrolul 52,3.1,3.4,2.66,2.86,3.0,3.05,1.57,1.67,2.48,2.76,2.0,2.14,1.87,1.99,5.9,10.5,7.8,16.5,12.0,26.0,8.0,75.0,8.8,10.5,6.2,6.8,11.0,23.0,6.6,42.0,6.6,25.0,12.5,17.0,6.0,27.0,7.0,1000.0,8.2,65.0,6.8,70.0,7.0,75.0,20.0,210.0,5.6,75.0,6.6,46.0,7.8,1000.0,33756229,2487031.0,14299496.0,58805.0,1.235611337,1.235611382,1.235611421,1.235611346,2.5,2.84,1.54,1.67,2.74,10.5,1.12,1.57,2.74,3.05,1.49,1.57,1.53,1.61,1.41,1.47,1.48,1.5,1.235611338,1.235611340,1.235611341,1.235611385
