League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Indonesian Liga 1,2024-08-19,05:30:00,Pss Sleman,Persik Kediri,2.1,2.22,3.4,3.75,3.75,4.1,2.1,2.38,1.74,1.91,1.65,1.77,2.3,2.54,4.5,980.0,12.5,980.0,4.7,980.0,5.1,980.0,9.8,32.0,7.6,9.6,13.0,17.5,4.8,980.0,12.0,17.5,9.2,12.5,13.0,21.0,5.0,980.0,22.0,980.0,4.5,980.0,25.0,980.0,5.2,980.0,3.95,55.0,4.7,980.0,5.4,1000.0,33504110,13082110.0,2373015.0,58805.0,1.231946869,1.231946914,1.231946953,1.231946878
Competição não encontrada,2024-08-19,06:00:00,Paro FC,Tensung FC,1.04,1000.0,1.04,1000.0,1.01,1000.0,1.08,1000.0,1.01,18.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33505321,35477668.0,28146969.0,58805.0,1.231969146,1.231969191,1.23196923,1.231969155
Chinese League 2,2024-08-19,06:30:00,Quanzhou Yaxin,Taian Tiankuang,3.6,3.95,2.12,2.24,3.65,4.0,1.67,2.46,1.68,2.48,1.69,1.98,2.02,2.46,1.47,20.0,2.48,980.0,2.4,1000.0,2.96,1000.0,2.62,980.0,2.76,980.0,1.07,980.0,1.07,1000.0,2.72,1000.0,1.07,980.0,1.07,980.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.55,1000.0,1.55,1000.0,1.07,1000.0,33506921,39642404.0,47112788.0,58805.0,1.231986846,1.231986891,1.23198693,1.231986855
Bhutan Premier League,2024-08-19,07:00:00,Paro FC,Tensung FC,1.04,1.12,7.0,980.0,10.5,980.0,4.3,13.5,1.08,1.3,1.33,8.0,1.14,4.0,1.54,980.0,1.56,980.0,1.56,1000.0,4.2,1000.0,2.52,980.0,2.96,980.0,1.56,980.0,1.56,1000.0,1.56,1000.0,1.56,980.0,1.56,980.0,1.56,1000.0,2.98,1000.0,1.56,1000.0,1.56,1000.0,1.56,1000.0,1.02,2.98,1.56,1000.0,1.56,1000.0,33505321,35477668.0,28146969.0,58805.0,1.231969146,1.231969191,1.23196923,1.231969155
Thai League 1,2024-08-19,09:00:00,Port FC,Chiangrai Utd,1.33,1.36,9.6,12.0,5.8,6.4,2.44,2.68,1.6,1.69,1.98,2.1,1.9,2.02,17.0,980.0,4.6,980.0,40.0,980.0,40.0,1000.0,8.6,11.0,13.0,17.5,29.0,980.0,40.0,980.0,7.0,10.5,8.8,12.5,22.0,980.0,40.0,980.0,9.6,13.5,11.5,17.0,26.0,980.0,40.0,980.0,2.64,5.4,5.1,980.0,5.2,1000.0,33488831,9255164.0,9306470.0,58805.0,1.231741651,1.231741696,1.231741735,1.23174166
English U21 Pro Development League,2024-08-19,09:00:00,Birmingham U21,Colchester United U21,1.63,1.66,4.8,5.2,5.2,5.7,3.5,6.0,1.29,1.4,1.46,1.58,2.74,3.2,1.03,65.0,1.05,980.0,1.05,1000.0,40.0,1000.0,1.05,980.0,11.0,980.0,1.05,980.0,1.05,1000.0,1.05,1000.0,9.2,980.0,12.0,980.0,1.05,1000.0,1.05,1000.0,11.5,1000.0,14.5,1000.0,30.0,1000.0,1.03,980.0,1.55,1000.0,1.13,1000.0,33504318,6813025.0,6597943.0,58805.0,1.231950706,1.231950751,1.23195079,1.231950715
English U21 Pro Development League,2024-08-19,09:00:00,Crewe U21,Queens Park Rangers U21,3.65,5.9,1.56,1.67,5.3,10.5,3.2,7.8,1.26,1.35,1.44,1.55,2.82,3.25,40.0,65.0,1.14,980.0,1.14,980.0,1.16,1000.0,1.15,980.0,12.0,980.0,9.0,980.0,11.0,1000.0,40.0,1000.0,4.2,980.0,13.0,980.0,14.0,1000.0,40.0,1000.0,36.0,1000.0,29.0,1000.0,30.0,1000.0,1.55,1000.0,1.07,55.0,1.16,1000.0,33504313,6628863.0,48031017.0,58805.0,1.231950886,1.231950931,1.23195097,1.231950895
Indonesian Liga 1,2024-08-19,09:00:00,Dewa United FC,Persib Bandung,2.82,2.98,2.5,2.68,3.55,3.9,2.22,2.36,1.74,1.81,1.63,1.74,2.34,2.58,15.0,22.0,11.0,16.5,16.0,22.0,4.8,980.0,12.0,17.0,7.4,980.0,9.8,14.5,20.0,980.0,4.2,980.0,10.5,15.5,13.0,20.0,4.8,980.0,4.6,980.0,4.7,980.0,4.5,980.0,4.8,980.0,4.2,25.0,4.0,20.0,5.1,1000.0,33504248,48145055.0,5221477.0,58805.0,1.231949857,1.231949902,1.231949941,1.231949866
Norwegian 3rd Division,2024-08-19,09:00:00,Lillestrom SK 2,Mosjoen,1.02,1.19,6.6,980.0,4.0,330.0,3.5,110.0,1.04,1.22,1.12,1000.0,1.12,1000.0,1.49,980.0,1.13,980.0,1.13,1000.0,1.13,1000.0,2.34,980.0,2.94,980.0,4.2,980.0,4.2,1000.0,2.9,1000.0,2.98,980.0,1.11,980.0,4.2,1000.0,2.9,980.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.03,20.0,1.55,1000.0,1.13,1000.0,33505484,54869754.0,68426909.0,58805.0,1.231970478,1.231970523,1.231970562,1.231970487
Norwegian 3rd Division,2024-08-19,09:30:00,Fredrikstad II,Bodo Glimt 2,1.39,1.4,6.0,9.0,5.9,8.8,2.66,21.0,1.06,1.4,1.12,1000.0,1.12,1000.0,12.0,980.0,1.13,980.0,1.13,1000.0,1.13,1000.0,1.13,980.0,2.96,980.0,4.2,980.0,4.2,1000.0,2.96,980.0,1.08,980.0,1.1,980.0,4.2,1000.0,2.94,980.0,1.08,980.0,1.1,1000.0,1.1,1000.0,1.06,55.0,1.55,1000.0,1.11,1000.0,33505503,5594009.0,23734222.0,58805.0,1.231971031,1.231971076,1.231971115,1.23197104
Armenian Premier League,2024-08-19,10:00:00,FC Noah,West Armenia,1.27,1.39,5.2,870.0,5.5,8.6,1.18,55.0,1.07,8.8,1.12,1000.0,1.12,1000.0,1.49,980.0,1.13,980.0,1.13,1000.0,1.13,1000.0,2.66,980.0,2.82,980.0,4.2,980.0,4.2,1000.0,2.98,1000.0,2.88,980.0,1.11,980.0,4.2,1000.0,2.96,1000.0,1.09,980.0,1.11,1000.0,20.0,1000.0,1.09,980.0,1.55,1000.0,1.12,1000.0,33504213,25068897.0,25189384.0,58805.0,1.231947663,1.231947708,1.231947747,1.231947672
Norwegian 3rd Division,2024-08-19,10:30:00,Stromsgodset II,Rosenborg BK 2,2.02,2.12,2.96,3.25,5.1,5.3,3.2,1000.0,1.01,1.45,1.37,1.51,2.98,3.75,1.49,980.0,2.28,980.0,2.44,1000.0,1.02,1000.0,2.82,980.0,2.68,980.0,1.02,980.0,1.02,1000.0,2.76,1000.0,2.9,980.0,1.02,980.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.55,1000.0,1.55,980.0,1.03,1000.0,33505491,5528986.0,10355372.0,58805.0,1.231970658,1.231970703,1.231970742,1.231970667
Norwegian 2nd Division,2024-08-19,11:00:00,Brann II,Floy Flekkeroy,1.98,2.14,3.25,3.65,4.3,5.2,3.3,3.8,1.36,1.43,1.42,1.54,2.88,3.4,1.13,980.0,1.15,980.0,1.13,980.0,1.13,1000.0,3.95,980.0,9.6,980.0,3.8,980.0,1.15,980.0,1.15,980.0,3.55,980.0,10.5,980.0,1.15,980.0,1.13,980.0,3.85,980.0,2.72,1000.0,28.0,1000.0,1.56,980.0,1.55,980.0,1.15,1000.0,33504319,5665319.0,7182918.0,58805.0,1.231950796,1.231950841,1.23195088,1.231950805
Romanian Liga II,2024-08-19,11:00:00,Chindia Targoviste,CSC 1599 Selimbar,2.66,2.88,3.05,3.45,2.98,3.35,1.54,1.67,2.5,2.86,2.06,2.28,1.78,1.93,7.6,9.2,4.6,10.5,14.0,980.0,38.0,980.0,1.57,9.0,6.0,980.0,11.5,980.0,32.0,1000.0,5.5,980.0,11.0,980.0,7.0,980.0,40.0,980.0,1.9,1000.0,29.0,1000.0,40.0,1000.0,40.0,1000.0,1.9,1000.0,1.84,980.0,1.9,1000.0,33491878,5823182.0,48459989.0,58805.0,1.231775477,1.231775522,1.231775561,1.231775486
