League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Lithuanian A Lyga,2026-07-06,12:45:00,FK Suduva,TransINVEST Vilnius,2.4,2.56,3.15,3.45,3.2,3.5,1.89,1.97,2.02,2.14,1.76,1.91,2.1,2.3,11.5,13.5,10.5,13.0,19.0,23.0,42.0,60.0,8.6,10.5,6.6,8.0,12.0,14.5,29.0,40.0,13.5,16.5,10.0,12.0,15.0,18.0,34.0,55.0,27.0,36.0,21.0,29.0,30.0,44.0,70.0,200.0,19.5,23.0,27.0,42.0,10.5,1000.0,35781607,198707.0,55858833.0,58805.0,1.259672361,1.259672364,1.259672408,1.259672409,3.15,3.35,1.43,1.47,11.0,15.5,1.07,1.1,3.65,4.0,1.34,1.37,1.4,1.46,1.64,1.71,1.4,1.46,1.259672410,1.259672371,1.259672362,1.259672363
Swedish Allsvenskan,2026-07-06,14:00:00,Hacken,Djurgardens,2.6,2.64,2.7,2.78,3.9,4.0,2.72,2.8,1.55,1.58,1.5,1.54,2.88,3.05,22.0,28.0,16.0,19.0,20.0,24.0,34.0,100.0,15.5,18.5,8.6,9.6,11.5,13.0,22.0,26.0,18.0,21.0,11.0,12.5,12.5,14.5,25.0,32.0,30.0,38.0,19.0,24.0,23.0,29.0,36.0,55.0,12.0,13.5,13.5,15.0,50.0,850.0,35675090,30681.0,232104.0,58805.0,1.258818314,1.258818324,1.258818313,1.258818323,4.2,4.5,1.29,1.31,22.0,30.0,1.03,1.05,6.2,6.6,1.18,1.19,1.56,1.59,1.61,1.63,1.33,1.35,1.258818305,1.258818317,1.258818318,1.258818328
Swedish Allsvenskan,2026-07-06,14:00:00,Brommapojkarna,GAIS,3.35,3.45,2.32,2.36,3.5,3.65,1.96,2.02,1.99,2.04,1.78,1.83,2.2,2.28,12.5,14.5,9.4,10.5,13.5,15.0,27.0,32.0,11.5,13.5,7.2,8.0,10.0,11.5,21.0,25.0,21.0,24.0,12.5,14.5,15.0,17.5,30.0,38.0,44.0,65.0,30.0,40.0,38.0,50.0,42.0,95.0,29.0,36.0,17.0,19.5,60.0,960.0,35675100,151472.0,384083.0,58805.0,1.258818204,1.258818214,1.258818203,1.258818213,3.2,3.4,1.42,1.45,12.5,14.5,1.07,1.09,3.9,4.1,1.33,1.35,1.73,1.76,1.4,1.43,1.38,1.4,1.258818195,1.258818207,1.258818208,1.258818218
Argentinian Primera C,2026-07-06,15:00:00,Sportivo Barracas,CSD Yupanqui,2.28,2.66,3.7,4.5,2.66,3.05,1.47,1.61,2.62,3.1,2.06,2.36,1.74,1.94,4.1,17.0,4.7,500.0,6.2,500.0,2.98,900.0,3.95,48.0,3.75,14.0,5.6,970.0,3.35,500.0,5.2,970.0,5.0,970.0,5.9,500.0,3.0,500.0,6.6,900.0,6.6,500.0,3.4,500.0,7.6,500.0,2.88,500.0,1.97,500.0,8.0,1000.0,35785264,9456632.0,11077544.0,58805.0,1.259763277,1.259763280,1.259763324,1.259763325,2.18,3.05,1.49,1.84,1.02,9.4,1.13,1.18,2.44,2.9,1.53,1.69,1.28,1.33,1.62,1.79,1.5,1.59,1.259763326,1.259763287,1.259763278,1.259763279
Argentinian Primera C,2026-07-06,15:00:00,CSR Espanol BA,Club Mercedes,1.82,2.16,4.3,6.2,2.9,3.65,1.46,1.65,2.4,3.2,2.16,2.64,1.61,1.86,3.75,9.2,4.4,14.5,5.6,120.0,6.2,900.0,3.3,6.8,4.4,8.4,5.1,26.0,6.0,500.0,4.1,11.5,4.2,12.5,5.3,32.0,6.2,500.0,5.2,27.0,5.3,32.0,5.9,500.0,6.2,500.0,5.2,29.0,6.2,500.0,6.4,1000.0,35785176,11931769.0,13813919.0,58805.0,1.259763187,1.259763190,1.259763234,1.259763235,2.18,3.05,1.49,1.84,1.02,9.4,1.12,1.19,2.24,3.15,1.52,1.8,1.19,1.28,1.86,2.22,1.37,1.53,1.259763236,1.259763197,1.259763188,1.259763189
Argentinian Primera C,2026-07-06,15:00:00,CSD Muniz,Deportivo Espanol,2.9,3.7,2.72,3.7,2.46,3.1,1.3,1.47,1.02,4.4,2.38,2.96,1.51,1.72,3.25,6.6,3.5,7.8,4.8,20.0,5.9,160.0,3.6,8.2,3.5,7.8,4.7,18.5,5.9,70.0,4.9,22.0,4.8,19.0,5.4,36.0,6.0,250.0,5.9,170.0,5.9,80.0,6.0,500.0,6.2,500.0,6.0,140.0,6.0,120.0,6.4,1000.0,35793604,10865169.0,9218811.0,58805.0,1.259778937,1.259778940,1.259778984,1.259778985,1.92,2.56,1.64,2.1,3.95,6.6,1.18,1.26,1.86,2.48,1.73,2.16,1.37,1.59,1.37,1.53,1.47,1.69,1.259778986,1.259778947,1.259778938,1.259778939
Icelandic Urvalsdeild,2026-07-06,16:15:00,Keflavik,Fram,3.55,3.7,1.98,2.04,4.2,4.6,3.3,3.5,1.4,1.43,1.42,1.48,3.1,3.35,24.0,48.0,16.5,22.0,16.0,19.5,18.0,42.0,19.5,32.0,10.0,12.0,10.0,12.5,15.0,18.5,25.0,38.0,12.5,19.0,11.0,15.0,17.0,27.0,44.0,120.0,24.0,38.0,23.0,34.0,32.0,48.0,15.0,19.5,6.4,7.0,46.0,590.0,35773814,808414.0,808415.0,58805.0,1.259597818,1.259597828,1.259597817,1.259597827,5.0,5.5,1.22,1.25,26.0,48.0,1.02,1.03,8.0,8.8,1.12,1.14,1.96,2.04,1.37,1.39,1.28,1.32,1.259597809,1.259597821,1.259597822,1.259597832
Uruguayan Segunda Division,2026-07-06,18:00:00,Miramar Misiones,Atenas,2.54,2.66,2.8,2.92,3.7,3.9,1.74,1.82,2.22,2.34,1.91,2.06,1.94,2.1,11.0,13.0,9.6,9.8,16.0,18.5,38.0,55.0,8.8,9.6,7.4,8.2,11.5,12.5,30.0,38.0,14.5,17.0,11.0,12.5,19.0,21.0,42.0,55.0,34.0,42.0,27.0,90.0,40.0,55.0,15.5,120.0,11.0,32.0,30.0,60.0,14.5,1000.0,35783670,5300627.0,8773406.0,58805.0,1.259690933,1.259690978,1.259691017,1.259690942,2.92,3.15,1.47,1.52,11.0,13.5,1.08,1.1,3.2,3.5,1.4,1.45,1.52,1.55,1.6,1.65,1.34,1.38,1.259690934,1.259690936,1.259690937,1.259690981
Ecuadorian Serie A,2026-07-06,18:30:00,Univ Catolica (Ecu),Mushuc Runa,1.56,1.61,6.2,7.2,4.5,4.9,2.22,2.32,1.76,1.82,1.83,1.95,2.06,2.22,16.5,22.0,20.0,25.0,9.6,55.0,11.0,700.0,8.2,9.8,8.6,10.5,20.0,24.0,10.5,480.0,8.6,10.0,8.2,9.6,18.5,22.0,10.0,190.0,13.0,15.0,14.5,16.5,16.0,34.0,10.5,580.0,6.8,8.2,10.5,120.0,11.5,1000.0,35768941,7005170.0,8225986.0,58805.0,1.259561263,1.259561273,1.259561262,1.259561272,3.6,3.85,1.35,1.39,15.0,21.0,1.05,1.07,4.7,5.0,1.25,1.27,1.17,1.2,2.62,2.82,1.25,1.29,1.259561254,1.259561266,1.259561267,1.259561277
Brazilian Serie B,2026-07-06,19:00:00,Botafogo SP,Avai,2.06,2.08,4.5,4.8,3.3,3.35,1.63,1.67,2.48,2.58,2.08,2.22,1.83,1.93,9.0,10.0,11.5,13.0,28.0,34.0,13.5,120.0,6.6,7.4,6.8,7.6,17.0,19.5,28.0,80.0,10.0,11.0,9.8,11.0,20.0,24.0,14.0,210.0,21.0,25.0,23.0,27.0,44.0,55.0,14.0,500.0,19.5,23.0,13.5,110.0,15.0,1000.0,35775416,4435648.0,3859186.0,58805.0,1.259613222,1.259613225,1.259613269,1.259613270,2.72,2.86,1.54,1.58,8.8,10.5,1.11,1.13,2.96,3.1,1.48,1.51,1.26,1.29,1.92,1.95,1.42,1.44,1.259613271,1.259613232,1.259613223,1.259613224
Brazilian Serie C,2026-07-06,19:00:00,Brusque FC,Figueirense,2.4,2.52,3.4,3.65,3.1,3.2,1.7,1.77,2.3,2.44,1.93,2.04,1.96,2.08,9.6,11.0,10.0,11.5,20.0,24.0,10.5,500.0,7.6,8.8,6.4,7.4,13.0,15.5,10.0,48.0,12.5,15.5,10.0,11.5,16.5,19.5,11.0,65.0,11.5,36.0,11.5,48.0,38.0,110.0,11.5,580.0,9.2,30.0,10.0,160.0,12.5,1000.0,35783459,6168045.0,198125.0,58805.0,1.259690719,1.259690764,1.259690803,1.259690728,2.86,3.05,1.49,1.54,9.2,11.0,1.1,1.12,3.15,3.35,1.43,1.46,1.37,1.41,1.65,1.71,1.45,1.48,1.259690720,1.259690722,1.259690723,1.259690767
Brazilian Serie B,2026-07-06,19:00:00,Vila Nova,Sao Bernardo,2.04,2.12,4.3,4.7,3.3,3.4,1.67,1.71,2.42,2.5,2.02,2.1,1.9,1.99,9.6,11.0,11.0,13.0,13.0,95.0,12.5,900.0,6.4,7.4,6.8,7.8,16.0,500.0,11.5,500.0,10.0,12.0,9.6,11.0,11.5,60.0,12.0,500.0,11.5,110.0,19.0,70.0,11.0,500.0,13.0,580.0,8.6,55.0,12.0,500.0,14.0,1000.0,35774055,376829.0,5231799.0,58805.0,1.259599801,1.259599804,1.259599848,1.259599849,2.78,2.98,1.51,1.56,9.4,11.0,1.1,1.12,3.05,3.25,1.45,1.48,1.27,1.3,1.9,1.96,1.41,1.43,1.259599850,1.259599811,1.259599802,1.259599803
Brazilian Serie D,2026-07-06,20:00:00,Ivinhema FC,Asa AL,4.3,5.4,1.99,2.14,2.94,3.45,1.5,1.64,2.58,2.98,2.16,2.44,1.7,1.85,7.2,9.0,5.7,7.8,3.6,13.5,4.2,32.0,3.7,14.5,6.4,9.0,3.65,14.0,4.2,36.0,4.3,42.0,4.0,25.0,4.2,32.0,4.6,75.0,4.7,170.0,4.6,110.0,4.7,140.0,4.7,260.0,4.7,180.0,4.2,32.0,4.8,1000.0,35794191,97118959.0,14163857.0,58805.0,1.259782849,1.259782894,1.259782933,1.259782858,2.46,3.1,1.48,1.82,7.2,9.0,1.12,1.17,2.54,2.88,1.53,1.65,1.89,2.02,1.23,1.29,1.4,1.5,1.259782850,1.259782852,1.259782853,1.259782897
