League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Australian A-League Men,2025-01-14,07:45:00,Perth Glory,Western Sydney Wanderers,5.2,5.4,1.67,1.68,4.6,4.8,3.05,3.25,1.45,1.48,1.53,1.57,2.76,2.9,28.0,32.0,14.0,15.5,12.5,13.5,17.0,18.5,30.0,34.0,10.5,11.5,9.6,10.0,13.5,14.5,44.0,50.0,19.0,21.0,15.0,16.5,20.0,23.0,55.0,120.0,44.0,55.0,40.0,44.0,48.0,75.0,30.0,36.0,5.4,5.7,140.0,360.0,33923967,370132.0,6480414.0,58805.0,1.237998519,1.237998523,1.237998598,1.237998520,4.6,4.9,1.26,1.28,27.0,34.0,1.03,1.04,7.6,8.2,1.14,1.15,2.46,2.5,1.23,1.24,1.26,1.28,1.237998603,1.237998605,1.237998521,1.237998522
Thai League 1,2025-01-14,08:00:00,Lamphun Warrior,Nakhon Ratchasima,1.59,1.76,4.9,7.0,3.9,5.0,1.92,2.08,1.92,2.1,1.88,2.08,1.92,2.14,4.5,17.5,3.5,60.0,3.55,200.0,3.85,1000.0,3.65,29.0,2.86,42.0,3.35,150.0,3.8,340.0,2.88,32.0,2.88,40.0,3.85,1000.0,3.85,1000.0,3.2,180.0,3.2,95.0,3.85,1000.0,3.75,580.0,2.92,55.0,3.25,1000.0,3.85,1000.0,33933951,12517050.0,9645518.0,58805.0,1.238130452,1.238130497,1.238130536,1.238130461,2.88,3.85,1.35,1.53,5.7,18.0,1.06,1.11,3.4,4.5,1.3,1.4,1.17,1.23,2.3,2.7,1.28,1.35,1.238130453,1.238130455,1.238130456,1.238130500
Thai League 1,2025-01-14,09:00:00,Nakhon Pathom,Nongbua Pitchaya FC,2.04,2.14,3.45,3.9,3.85,4.5,2.28,2.54,1.64,1.79,1.63,1.73,2.36,2.58,16.5,21.0,17.0,48.0,25.0,85.0,11.0,900.0,11.5,14.0,8.4,14.0,13.5,15.5,20.0,40.0,13.5,16.5,9.8,11.0,11.5,18.0,22.0,44.0,23.0,29.0,16.5,19.5,20.0,29.0,30.0,65.0,6.0,11.5,6.2,32.0,8.2,850.0,33933949,9691457.0,15090737.0,58805.0,1.238130362,1.238130407,1.238130446,1.238130371,3.2,4.8,1.26,1.46,4.2,26.0,1.04,1.09,4.2,5.8,1.21,1.32,1.34,1.41,1.87,1.97,1.29,1.34,1.238130363,1.238130365,1.238130366,1.238130410
English U21 Pro Development League,2025-01-14,10:00:00,Coventry City U21,Sheff Wed U21,2.82,3.25,2.16,2.4,4.2,5.3,2.46,3.0,1.5,1.69,1.5,1.65,2.56,3.0,4.0,32.0,3.2,55.0,3.85,60.0,4.1,120.0,3.85,60.0,4.0,42.0,4.2,46.0,3.9,75.0,4.1,85.0,4.5,55.0,11.5,60.0,4.7,1000.0,4.3,900.0,4.1,110.0,4.2,120.0,4.5,580.0,3.9,21.0,3.45,12.0,4.7,850.0,33938220,6617009.0,6813026.0,58805.0,1.238201341,1.238201386,1.238201425,1.238201350,3.9,5.3,1.23,1.34,2.46,55.0,1.02,1.06,2.46,50.0,1.09,1.69,1.72,1.87,1.45,1.55,1.26,1.31,1.238201342,1.238201344,1.238201345,1.238201389
Friendly Matches,2025-01-14,10:00:00,Mlada Boleslav,Dukla Prague,1.6,1.78,4.4,6.0,4.6,6.0,2.58,3.05,1.49,1.64,1.58,1.76,2.32,2.72,3.25,38.0,3.8,110.0,3.35,160.0,3.55,260.0,3.35,44.0,3.6,42.0,3.6,120.0,3.4,270.0,3.3,55.0,3.55,40.0,4.4,1000.0,3.95,180.0,3.95,180.0,3.5,110.0,4.4,1000.0,4.1,580.0,3.45,55.0,1.93,280.0,4.4,1000.0,33939319,886284.0,4142634.0,58805.0,1.238219527,1.238219572,1.238219611,1.238219536,1.01,110.0,1.22,1.34,2.92,110.0,1.01,1.52,2.92,100.0,1.08,1.52,1.21,1.3,2.26,2.68,1.22,1.28,1.238219528,1.238219530,1.238219531,1.238219575
Friendly Matches,2025-01-14,10:00:00,FC Koln,Viktoria Koln,1.3,1.38,6.8,11.0,5.7,10.5,3.5,5.4,1.26,1.34,1.58,1.73,2.36,2.74,2.36,90.0,4.2,210.0,4.2,1000.0,4.2,1000.0,2.2,60.0,2.18,42.0,4.2,130.0,4.2,1000.0,4.2,42.0,4.0,230.0,2.24,90.0,4.2,70.0,4.1,180.0,4.2,55.0,2.24,28.0,2.36,80.0,2.14,3.9,4.2,70.0,2.42,1000.0,33939309,44783.0,6542379.0,58805.0,1.238217865,1.238217910,1.238217949,1.238217874,1.01,110.0,1.14,1.23,3.85,110.0,1.01,1.05,3.5,18.0,1.06,1.34,1.11,1.16,3.5,4.4,1.13,1.18,1.238217866,1.238217868,1.238217869,1.238217913
English U21 Pro Development League,2025-01-14,11:00:00,Cardiff City U21,Brentford U21,2.6,3.1,2.18,2.52,4.2,6.0,3.1,3.95,1.34,1.48,1.38,1.52,2.92,3.65,4.1,44.0,3.9,70.0,3.9,75.0,4.1,130.0,3.9,75.0,3.45,42.0,3.5,50.0,3.85,80.0,4.0,90.0,3.6,55.0,10.0,60.0,3.9,95.0,4.2,180.0,3.95,95.0,3.95,100.0,4.2,580.0,3.4,14.0,3.15,10.5,4.4,850.0,33938271,6789341.0,6628855.0,58805.0,1.238202173,1.238202218,1.238202257,1.238202182,4.3,6.2,1.19,1.3,3.65,55.0,1.02,1.38,3.65,55.0,1.09,1.38,1.65,1.85,1.47,1.63,1.23,1.31,1.238202174,1.238202176,1.238202177,1.238202221
Friendly Matches,2025-01-14,12:00:00,FC Paradiso,Servette FC U21,1.56,2.88,2.1,7.8,3.4,6.8,2.24,3.9,1.35,1.81,1.05,1000.0,1.01,1000.0,1.19,1000.0,1.17,90.0,1.17,120.0,1.18,900.0,1.16,48.0,1.15,42.0,1.17,90.0,1.19,1000.0,1.16,55.0,1.16,50.0,1.16,60.0,1.19,1000.0,1.17,100.0,1.17,110.0,1.19,1000.0,1.18,580.0,1.55,1000.0,1.55,1000.0,1.19,1000.0,33939489,11470059.0,59056210.0,58805.0,1.238221414,1.238221459,1.238221498,1.238221423,1.01,110.0,1.01,110.0,2.24,110.0,1.01,1.81,2.24,110.0,1.01,1.81,1.2,1.66,1.53,2.8,1.21,1.41,1.238221415,1.238221417,1.238221418,1.238221462
Friendly Matches,2025-01-14,12:00:00,Hajduk Split,Ujpest,1.51,2.74,2.16,8.4,3.45,6.6,1.19,110.0,1.01,6.4,1.05,1000.0,1.01,1000.0,1.28,1000.0,1.26,95.0,1.27,130.0,1.28,1000.0,1.23,46.0,1.2,42.0,1.27,100.0,1.28,1000.0,1.25,55.0,1.24,48.0,1.25,60.0,1.28,1000.0,1.27,180.0,1.26,110.0,1.28,1000.0,1.27,580.0,1.55,60.0,1.55,1000.0,1.28,1000.0,33939485,46725.0,521199.0,58805.0,1.238221506,1.238221551,1.238221590,1.238221515,1.01,110.0,1.01,110.0,1.19,110.0,1.01,6.4,1.19,1000.0,1.01,6.4,1.13,1.55,1.57,2.98,1.2,1.4,1.238221507,1.238221509,1.238221510,1.238221554
German Bundesliga,2025-01-14,14:30:00,Holstein Kiel,Dortmund,6.6,6.8,1.53,1.54,5.0,5.1,3.0,3.1,1.47,1.5,1.6,1.65,2.56,2.66,28.0,32.0,13.0,14.0,11.0,12.0,15.0,15.5,32.0,36.0,11.0,12.0,9.4,9.8,12.5,14.0,55.0,65.0,22.0,24.0,17.0,17.5,21.0,23.0,60.0,170.0,55.0,70.0,50.0,60.0,50.0,65.0,50.0,60.0,4.9,5.2,55.0,410.0,33886048,247830.0,44785.0,58805.0,1.237495872,1.237495851,1.237495871,1.237495888,4.4,5.0,1.25,1.29,27.0,36.0,1.03,1.04,7.0,8.2,1.15,1.16,2.84,2.88,1.17,1.18,1.24,1.25,1.237495876,1.237495879,1.237495881,1.237495854
