League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Malaysian Matches,2024-08-06,06:15:00,Terengganu FC 2,Kuala Lumpur FA U23,1.57,1.73,5.0,980.0,3.2,4.7,1.56,2.68,1.64,2.8,1.12,1000.0,1.12,1000.0,1.05,19.0,1.09,980.0,1.09,1000.0,1.09,1000.0,1.09,980.0,8.2,980.0,1.09,980.0,1.09,1000.0,6.8,1000.0,9.6,980.0,1.09,980.0,1.09,1000.0,12.5,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.07,980.0,1.55,1000.0,1.09,1000.0,33470125,19191392.0,57186573.0,58805.0,1.231472828,1.231472873,1.231472912,1.231472837
Malaysian Matches,2024-08-06,06:15:00,Negeri Sembilan U23,Penang U23,2.46,3.7,2.54,4.3,2.78,3.7,1.4,2.68,1.6,3.5,1.12,1000.0,1.12,1000.0,8.0,20.0,9.4,980.0,1.07,1000.0,1.07,1000.0,7.6,980.0,6.4,980.0,1.07,980.0,1.07,1000.0,12.0,1000.0,10.5,980.0,1.07,980.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.07,1000.0,1.55,1000.0,1.55,1000.0,1.07,1000.0,33470114,57886255.0,54141121.0,58805.0,1.231472918,1.231472963,1.231473002,1.231472927
Australia Cup,2024-08-06,06:30:00,South Melbourne,Wellington Phoenix,2.68,2.78,2.38,2.44,4.4,5.0,2.88,3.3,1.44,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33466676,534600.0,2469649.0,58805.0,1.231423953,1.231423954,0.0,0.0
Australia Cup,2024-08-06,06:30:00,Lambton Jaffas,Melbourne Victory,8.8,1000.0,1.11,1.16,9.6,950.0,4.2,7.0,1.17,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33466674,9495222.0,1205124.0,58805.0,1.231423905,1.231423906,0.0,0.0
Portuguese U23,2024-08-06,07:00:00,Santa Clara U23,Benfica U23,3.6,4.2,1.94,2.0,4.1,4.7,2.5,2.86,1.54,1.67,1.57,1.68,2.48,2.76,19.5,32.0,5.5,980.0,5.7,980.0,6.4,980.0,18.0,980.0,8.2,980.0,9.2,40.0,6.0,980.0,23.0,980.0,11.5,980.0,11.5,980.0,20.0,980.0,40.0,980.0,25.0,980.0,27.0,980.0,40.0,980.0,7.0,980.0,4.5,55.0,8.8,980.0,33469609,59915959.0,20833619.0,58805.0,1.231466439,1.231466484,1.231466523,1.231466448
Friendly Matches,2024-08-06,07:00:00,Grazer AK,Al Ahli,3.45,1000.0,1.58,2.0,3.6,7.0,1.9,3.0,1.5,2.1,1.12,1000.0,1.12,1000.0,14.0,980.0,9.4,980.0,11.0,1000.0,17.0,1000.0,1.08,980.0,7.2,980.0,9.2,980.0,17.0,1000.0,2.7,1000.0,1.08,980.0,1.08,980.0,24.0,1000.0,40.0,1000.0,1.08,1000.0,1.08,1000.0,40.0,980.0,1.55,980.0,1.55,980.0,1.08,1000.0,33470332,14074.0,1252792.0,58805.0,1.231478047,1.231478092,1.231478131,1.231478056
Malaysian Matches,2024-08-06,08:30:00,Sabah U23,Kuching City U23,1.17,980.0,1.39,980.0,3.05,4.6,1.65,2.82,1.55,2.54,1.12,1000.0,1.12,1000.0,1.05,32.0,1.05,980.0,1.05,1000.0,1.05,1000.0,1.05,980.0,1.05,980.0,12.0,980.0,1.05,1000.0,1.05,1000.0,9.8,980.0,1.05,980.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.55,1000.0,1.05,1000.0,33470113,54656017.0,57186571.0,58805.0,1.231473008,1.231473053,1.231473092,1.231473017
Romanian Liga II,2024-08-06,11:00:00,CSM Scolar Resita,FC U Craiova 1948,2.6,3.05,2.86,3.4,3.15,3.75,1.6,2.44,1.7,2.68,1.12,1000.0,1.12,1000.0,10.0,980.0,1.05,980.0,1.05,1000.0,20.0,1000.0,9.4,980.0,6.6,980.0,11.0,980.0,20.0,1000.0,14.0,1000.0,10.5,980.0,15.5,980.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,1.55,1000.0,1.55,1000.0,1.05,1000.0,33455583,12623697.0,20135214.0,58805.0,1.231251799,1.231251844,1.231251883,1.231251808
Polish Cup,2024-08-06,11:00:00,Hutnik Krakow,Zaglebie Lubin II,2.66,3.05,2.6,2.96,3.5,4.0,1.97,2.34,1.75,2.04,1.36,2.22,1.82,3.8,1.08,980.0,1.14,980.0,1.14,1000.0,20.0,1000.0,1.1,980.0,7.6,980.0,10.5,980.0,20.0,1000.0,2.86,1000.0,2.92,980.0,15.0,980.0,20.0,1000.0,1.14,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,1.55,1000.0,1.55,1000.0,1.14,1000.0,33469605,7440872.0,13502430.0,58805.0,1.231465332,1.231465377,1.231465416,1.231465341
Polish Cup,2024-08-06,12:00:00,Pogon Siedlce,KKS Lech Poznan II,1.34,1.41,8.4,12.0,5.1,6.6,1.77,3.5,1.61,1.89,1.68,3.25,1.45,2.48,10.0,980.0,20.0,980.0,20.0,980.0,20.0,1000.0,7.6,980.0,3.6,980.0,20.0,980.0,20.0,1000.0,6.8,980.0,1.61,980.0,20.0,980.0,20.0,1000.0,1.63,980.0,2.24,980.0,20.0,1000.0,20.0,1000.0,1.99,55.0,4.2,1000.0,1.85,1000.0,33469599,7186877.0,7444630.0,58805.0,1.231465423,1.231465468,1.231465507,1.231465432
