Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_A_Lay,Odd_D,Odd_Under25,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
2024-12-09,09:45:00,BULGARIA - PARVA LIGA,Hebar,Arda,5.8,1.73,1.78,3.7,1.58,2.46,2.12,1.64,A,A,H,O,U,O,N,N,Y
2024-12-09,10:00:00,SERBIA - SUPER LIGA,OFK Beograd,IMT Novi Beograd,1.79,4.6,5.8,3.35,1.78,2.04,1.77,1.89,A,A,D,U,U,O,Y,Y,N
2024-12-09,12:00:00,BULGARIA - PARVA LIGA,Spartak Varna,CSKA 1948 Sofia,2.32,3.35,3.8,3.05,1.67,2.24,1.89,1.86,A,A,H,O,U,O,N,N,Y
2024-12-09,12:00:00,SERBIA - SUPER LIGA,IMT Novi Beograd,Napredak,1.88,5.2,6.2,3.15,1.66,2.16,1.96,1.79,A,A,D,U,U,O,Y,Y,N
2024-12-09,12:00:00,SERBIA - PRVA LIGA,Javor,Mladost GAT,1.43,1.43,100.0,2.66,1.35,1.8,1.02,1.02,A,D,A,U,U,U,Y,N,N
2024-12-09,12:30:00,GREECE - SUPER LEAGUE,Kallithea,Levadiakos,2.38,3.5,3.85,3.0,1.58,2.48,2.0,1.79,D,D,A,O,U,U,N,N,Y
2024-12-09,12:30:00,ROMANIA - LIGA 1,FC Hermannstadt,Otelul,2.94,3.1,3.2,2.84,1.45,2.8,2.08,1.68,D,H,A,O,U,O,Y,Y,N
2024-12-09,13:00:00,UKRAINE - PREMIER LEAGUE,Zhytomyr,Rukh Lviv,2.02,4.6,5.4,3.0,1.52,2.64,2.2,1.66,H,H,D,O,U,O,N,Y,Y
2024-12-09,14:00:00,SERBIA - SUPER LIGA,Radnicki Nis,Radnicki 1923,2.52,2.66,3.1,3.2,2.0,1.83,1.66,2.24,A,A,D,U,U,O,Y,Y,N
2024-12-09,14:00:00,TURKEY - SUPER LIG,Gaziantep,Rizespor,2.56,2.94,3.1,3.5,2.06,1.87,1.67,2.32,D,D,D,U,O,U,Y,Y,N
2024-12-09,14:00:00,TURKEY - 1. LIG,Amed Sportif Faaliyetler,Sanliurfaspor,2.18,3.45,4.1,3.1,1.71,2.16,1.73,1.81,H,D,H,O,O,O,Y,Y,Y
2024-12-09,14:00:00,TURKEY - 1. LIG,Erokspor A.S,Umraniyespor,2.16,3.05,3.5,3.7,2.18,1.64,1.6,2.26,H,D,H,O,O,O,Y,Y,Y
2024-12-09,14:00:00,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Zeljeznicar,GOSK Gabela,1.12,4.0,900.0,3.45,1.18,1.01,1.02,1.02,H,H,H,U,O,U,N,Y,Y
2024-12-09,15:00:00,POLAND - EKSTRAKLASA,Korona Kielce,Pogon Szczecin,3.3,2.38,2.5,3.35,1.94,1.96,1.76,2.2,D,H,H,O,U,U,N,Y,N
2024-12-09,15:00:00,POLAND - DIVISION 1,LKS Lodz,Arka Gdynia,3.55,2.2,2.26,3.5,1.97,1.81,1.56,2.04,A,H,A,U,U,O,N,N,N
2024-12-09,15:30:00,ISRAEL - LIGAT HA'AL,H. Beer Sheva,Beitar Jerusalem,2.24,3.15,3.5,3.55,2.1,1.81,1.67,2.2,A,H,H,U,O,U,N,Y,Y
2024-12-09,15:30:00,ROMANIA - LIGA 1,CFR Cluj,CFR Cluj,3.05,2.94,3.05,2.86,1.51,2.84,2.1,1.75,D,H,A,O,U,O,Y,Y,N
2024-12-09,16:00:00,BOLIVIA - DIVISION PROFESIONAL,GV San Jose,Nacional Potosi,2.08,2.96,3.45,4.2,3.4,1.36,1.42,3.1,D,A,A,O,O,O,N,Y,Y
2024-12-09,16:00:00,NETHERLANDS - EERSTE DIVISIE,Eindhoven FC,Roda,4.3,1.79,1.82,4.4,2.96,1.47,1.54,2.72,D,D,H,U,O,U,N,N,Y
2024-12-09,16:00:00,NETHERLANDS - EERSTE DIVISIE,Jong Ajax,De Graafschap,3.95,1.86,1.88,4.4,3.45,1.38,1.44,3.05,D,D,H,U,O,U,N,N,Y
2024-12-09,16:00:00,NETHERLANDS - EERSTE DIVISIE,Jong Utrecht,Eindhoven FC,3.4,2.22,2.3,3.55,2.04,1.91,1.76,2.24,D,D,H,U,O,U,N,N,Y
2024-12-09,16:30:00,ITALY - SERIE C,Giugliano,Monopoli,3.0,2.58,2.92,2.96,1.61,2.3,1.98,1.86,A,H,D,O,U,U,Y,N,N
